Series Name,Series Code,Country Name,Country Code,1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Population growth (annual %),SP.POP.GROW,Equatorial Guinea,GNQ,3.39155964092178,3.44921675923854,3.4844070121409,3.47331668594822,3.43414394906124,3.40142594137817,3.38960900544221,3.37966492227087,3.37110016851679,3.36141154238609,3.3545046697964,3.34185025074434,3.31066343112162,3.25752855406523,3.19246764356036,3.1226585288276,3.06234452645272,3.02163265561033,3.00472302897226,3.0025969573392,3.00206104024971,2.99252250281702,2.97358762384424,2.94254672400063,..
Population growth (annual %),SP.POP.GROW,Eritrea,ERI,0.684508525115476,-0.000854259933266884,-0.310738168617748,-0.0933528701246274,0.514072342257184,1.20952806743369,1.79525524074386,2.32253148070573,2.73197419751854,3.02974638990034,3.33403062851326,3.58808741811121,3.62556457835345,3.4169156091168,3.06010955631921,2.66425417113065,2.33880599664096,2.1184056420548,2.0433763415154,2.07080101810611,2.10792813634635,2.12086260081849,2.15538392978466,2.20836041247992,..
Population growth (annual %),SP.POP.GROW,Estonia,EST,-0.502159185195728,-1.82418155532121,-2.57431997803655,-2.13858863504971,-1.78539953576165,-1.47536463752721,-1.14091924023266,-0.960559004588775,-0.400177490905191,1.17836692855029,-0.63696312445507,-0.633433796423808,-0.627622448059203,-0.597820510395586,-0.572255524659659,-0.589655559840225,-0.456188535090031,-0.268133719541207,-0.192768077420229,-0.22805796852935,-0.303582823643979,-0.357944411443807,-0.355891802625531,-0.330744376877774,..
Population growth (annual %),SP.POP.GROW,Ethiopia,ETH,3.53237103210714,3.58619967728594,3.56938377264626,3.47057175401296,3.32294661437059,3.16272675611644,3.02908025835114,2.93592461765075,2.89608042585649,2.89109011745351,2.89188390903902,2.87954774161011,2.85843652797166,2.82405373017231,2.78144042214021,2.73892204332006,2.70181796728834,2.66847445829719,2.63997808103287,2.61459281991957,2.58934024119075,2.56264085647389,2.5352557439287,2.50680865992637,..
Population growth (annual %),SP.POP.GROW,Faeroe Islands,FRO,-1.12432485080154,-1.95609417615666,-2.33081417736744,-2.00004447113511,-1.1296752567278,-0.040825584599693,0.871849042444748,1.47112360351301,1.59602411804421,1.38399272205444,1.11441427973001,0.931578552824902,0.755798021687759,0.606789121341961,0.485276771489502,0.346957246919789,0.19360691498224,0.0617106202987791,-0.0329075916669421,-0.0946696921909177,-0.154545204314154,-0.204366072057645,-0.208925969361939,-0.14713046492811,..
Population growth (annual %),SP.POP.GROW,Fiji,FJI,0.934782214185127,1.2250128360288,1.39910175082492,1.39965064964307,1.27593603122702,1.15143995403879,1.06255968524127,0.935875063518604,0.769230732401102,0.584652750821437,0.368147339889348,0.18111478864076,0.114561093495908,0.211501007598663,0.422516518636055,0.675477492679417,0.883095337303207,1.01041722366957,1.02038571316019,0.946142309349991,0.853949456594547,0.784506904683876,0.721402613963012,0.674955885556658,..
Population growth (annual %),SP.POP.GROW,Finland,FIN,0.546172018187903,0.561909850746084,0.483854088858285,0.431048902829755,0.381655333457214,0.328037913627481,0.297377330426395,0.265472962436301,0.232116249119004,0.2076065154133,0.227687341886374,0.242381050233372,0.238457240068217,0.290350361518584,0.342248594286999,0.383777136305104,0.425429832100631,0.465549284507694,0.478246393482911,0.457494535465831,0.463558707499131,0.475809486683209,0.460723772785295,0.451710860588948,..
Population growth (annual %),SP.POP.GROW,France,FRA,0.0794450505311231,0.497237524443877,0.433290559021876,0.372238257545781,0.361248203832011,0.354077244127682,0.353743499931369,0.368612828999266,0.514446391279192,0.684930929367001,0.727791318065261,0.727229885299347,0.708775985922354,0.736319943392166,0.753805556047502,0.697191228293622,0.618711483332989,0.558857430490895,0.51448636522879,0.494037458783112,0.483644884690839,0.453799462538199,0.434040089300732,0.425985399405988,..
Population growth (annual %),SP.POP.GROW,French Polynesia,PYF,1.8232728661021,1.59546116836989,1.48932441561767,1.54075245175908,1.69457455291251,1.87907444241543,2.00992735064467,2.05530620552716,1.9838686257737,1.83364947647706,1.67554171368241,1.54473078277546,1.41988899988555,1.30911018612754,1.21297335776365,1.110786564168,1.01527241925408,0.961711264013753,0.959709347339439,0.994615277076169,1.03799776714499,1.06971350735028,1.08657826672362,1.08347704497383,..
Population growth (annual %),SP.POP.GROW,Gabon,GAB,2.69197476524304,2.65754349162438,2.62889189662635,2.60945158036632,2.59436836383383,2.5831298946005,2.56433956946136,2.52724771112014,2.46677877969633,2.39423752296208,2.31849848012977,2.25587660635291,2.21703295065303,2.20828393553477,2.22024963554101,2.23521226895002,2.24458529291799,2.25347596034041,2.26008213040039,2.26338824556699,2.26744867806434,2.26856584882221,2.25890775528716,2.23626644664236,..
Population growth (annual %),SP.POP.GROW,"Gambia, The",GMB,3.50236541947111,3.13224247326974,2.87696332473047,2.77103957894935,2.77028503053458,2.78452564943535,2.784905245269,2.81890947922573,2.88456558599049,2.96852685983661,3.06438408027201,3.15167940656753,3.21101288604566,3.23385818399295,3.23207344632049,3.22327088381421,3.22054978012445,3.22296306855866,3.2337405936861,3.24786095631052,3.25975137229078,3.26269791865235,3.25397395558142,3.23199269159545,..
Population growth (annual %),SP.POP.GROW,Georgia,GEO,0.703475649320206,0.774511050286416,0.76855845063073,-1.01303474624264,-2.65970907472162,-2.5220318342487,-1.84751147321087,-0.982389344111834,-0.778544839439849,-0.771072946015597,-0.724616161382205,-0.672509797239651,-0.647027896537131,-0.245166188116453,0.993130044773829,0.835678539606174,-0.218519617137073,-0.104876779408427,0.616282210246971,0.945436151990522,0.683742305545828,0.163805676221493,-0.0779692395172614,0.375919386560632,..
Population growth (annual %),SP.POP.GROW,Germany,DEU,0.728605546561364,0.760346946721127,0.657391218087626,0.346856648630233,0.293904443716697,0.289474899455448,0.146313281561803,0.0151436508552808,0.0646345779052372,0.135431600393084,0.168225361337335,0.168128319406931,0.0553633035873241,-0.021709727650009,-0.0567782618352031,-0.112797497644931,-0.133718572600486,-0.190142844695674,-0.253383410163402,-0.153198446937304,0.0253621280208064,-1.69134895621081,0.272900214681538,0.301977923369119,..
Population growth (annual %),SP.POP.GROW,Ghana,GHA,2.79399426098241,2.81061500181168,2.77732360685208,2.68013387896838,2.54782804370513,2.40636741584577,2.29943537708422,2.25361347391834,2.28555083090269,2.36815617991214,2.45985531374279,2.53008321831463,2.5801823252277,2.60112095016414,2.60029289032755,2.59524842135633,2.59075137792237,2.57607144515826,2.55088225947285,2.51755414371889,2.48059691828655,2.44127262672884,2.39763573344552,2.35007566114568,..
Population growth (annual %),SP.POP.GROW,Greece,GRC,0.973789651931086,1.10127293560156,0.918270825126017,0.832668775675109,0.767912277755292,0.700804487109618,0.626754469114812,0.540235109210574,0.439278596151068,0.320201197780994,0.313518153125592,0.291391046967118,0.314525539597054,0.338905010346333,0.335768079455404,0.315325590716552,0.314522534669064,0.209732391885417,0.00577468261306417,-0.301076222060192,-0.271503978370228,-0.27405510422755,-0.589703847034326,-0.635054054668695,..
Population growth (annual %),SP.POP.GROW,Greenland,GRL,-0.180018050414785,-0.361011222409979,-0.180995524523942,0.542006746933911,0.539084863487637,0.179051077378829,0.178731057409588,0.178412179350139,0,0.178094437099469,0.266548358613988,0.45857426832132,0.27519554474986,0.256870544844429,0.0421622197627189,-0.283179181223717,-0.386485846698679,-0.402186876651222,-0.00887697402292811,1.02802332572502,-0.0263631971297131,-0.14072121935205,-0.577265864735276,-0.333398666658893,..
Population growth (annual %),SP.POP.GROW,Grenada,GRD,0.175364912821114,0.770442113946252,1.12633733467904,1.1137921467502,0.851469663235397,0.540168138425138,0.325870306844292,0.174877901770876,0.137119428812518,0.176301748109612,0.225095809869476,0.246140090633918,0.265074420020962,0.278986465753979,0.285981285138654,0.298724823277603,0.317144421376502,0.334424297688249,0.349610406427918,0.362723211423283,0.374737621899263,0.385664418442414,0.403069928518479,0.421200051684204,..
Population growth (annual %),SP.POP.GROW,Guam,GUM,2.32631165855817,2.32610793454852,2.25963989378669,2.11311847456862,1.91150468585123,1.70154843269145,1.50556191068688,1.30148806007274,1.09462732423243,0.890464013926363,0.698650775230402,0.525414238190616,0.369449167146604,0.234797602941182,0.130766455248669,0.0176750939449572,-0.0612449152717706,-0.0138958192756522,0.196257292485125,0.51499668940017,0.885431232238909,1.20434619601414,1.411308828934,1.45614962606008,..
Population growth (annual %),SP.POP.GROW,Guatemala,GTM,2.4425128388771,2.4639386645913,2.47405013620793,2.46825621415088,2.45216786164435,2.43169069546422,2.41572873051837,2.40852041207874,2.41301050290859,2.42328388124999,2.43460420005274,2.43720106066645,2.42419828859499,2.39188109715391,2.34684394612605,2.29852825508508,2.25450563042457,2.21521744721079,2.18307745056658,2.15600001758889,2.12904345576125,2.10066630671696,2.07372946279872,2.04825214531038,..
Population growth (annual %),SP.POP.GROW,Guinea,GIN,5.37219471648957,5.86033246129155,5.81412338166725,5.18529189402027,4.24292550341766,3.27485795762668,2.51064388805593,1.97542241097815,1.74696441919543,1.74055339879717,1.76396234413534,1.75467283013697,1.81877466426058,1.95456609643168,2.1350680266574,2.34358560164412,2.53589227810323,2.67106883234109,2.72837508638416,2.73059672515698,2.72262155147992,2.72332710077322,2.71427198219394,2.69829437337075,..
Population growth (annual %),SP.POP.GROW,Guinea-Bissau,GNB,2.24527417664793,2.24431693034358,2.23763752262229,2.22390213709836,2.20609395129128,2.18855303404347,2.17289577754356,2.15763014128373,2.14304764006671,2.13039646929994,2.12042011623602,2.11501716954429,2.11602140871691,2.12463683301507,2.139790064342,2.1519150432045,2.1668349987044,2.19853543869067,2.25073423424207,2.31292738302289,2.37716793205345,2.42688621174717,2.44948673689376,2.4385275205738,..
Population growth (annual %),SP.POP.GROW,Guyana,GUY,-0.386706690906324,0.0165839444107268,0.318462966650539,0.460108632153499,0.477956666210565,0.480202558031496,0.500121598663213,0.470646681282534,0.388899343284991,0.273744156232449,0.12724009900445,-0.00753564292173929,-0.0767344031233332,-0.0505152907053056,0.0448588469369188,0.162831418025868,0.259577691020632,0.329108424739309,0.354006287591546,0.347448111034576,0.334074632634545,0.333753420997873,0.345258440834832,0.375100608601386,..
Population growth (annual %),SP.POP.GROW,Haiti,HTI,2.00322892059443,1.96287119313403,1.9270218504155,1.89682999670236,1.8703048750528,1.84659959343772,1.8213034221584,1.79022593579891,1.75138667121714,1.70830429680389,1.66300022822336,1.62236161976302,1.59246146802783,1.57639286614766,1.56920163777149,1.56454619744135,1.55518901566051,1.53851360985333,1.51165955197902,1.47755850523969,1.44233381787182,1.40885159325372,1.37473661903783,1.34057272710327,..
Population growth (annual %),SP.POP.GROW,Honduras,HND,2.76930974853875,2.71051376604858,2.63856591168248,2.55156008875491,2.45616951732967,2.35879205437244,2.26871482049023,2.19115593003986,2.12994455791949,2.08050901649661,2.03305078604856,1.98443145719622,1.9398709910419,1.89917915232899,1.86059855229991,1.82688283595226,1.79214324454012,1.7471602873395,1.68865103088435,1.62262200567686,1.55423630054258,1.49397750354525,1.44919601740131,1.42463808660857,..
Population growth (annual %),SP.POP.GROW,"Hong Kong SAR, China",HKG,0.829228336445851,0.839650031457883,1.71777073417072,2.25203043111788,1.98013277729748,4.43860779481101,0.832512854813318,0.834808807338866,0.955125814331738,0.881594075853745,0.736962668138432,0.44284682728195,-0.197404126472125,0.77991856230718,0.436871406105885,0.642270482876128,0.859633272217027,0.598238786949717,0.215353334344996,0.734446396338105,0.672543291818633,1.16687438343774,0.458789963936049,0.751257934122812,..
Population growth (annual %),SP.POP.GROW,Hungary,HUN,-0.00566818338922841,-0.0391365832684134,-0.114035594392761,-0.13688310430324,-0.139220003601429,-0.171771608629025,-0.201458936335808,-0.232679336866497,-0.283260610485194,-0.259764908288633,-0.229379183308447,-0.28475137719698,-0.286433268128688,-0.221439378654807,-0.198878843237103,-0.155716484651578,-0.154915158060948,-0.17509736747488,-0.154908813950621,-0.226013875689698,-0.283360435946948,-0.516437606548041,-0.27536875707442,-0.317989531802519,..
Population growth (annual %),SP.POP.GROW,Iceland,ISL,1.15914942010018,1.25663207739645,1.01681192843817,0.866835946606811,0.542467997811547,0.539913016609299,0.819197091458816,1.07085904319717,1.20923878595741,1.36919283329812,1.32929525456819,0.892596377462957,0.692497620476186,0.8779361576874,1.58289197780465,2.34742243028387,2.53008548940662,1.85957217059918,0.341241978970882,-0.143903000294037,0.305468368224399,0.532100734916982,0.945885900369151,1.17449185595701,..
Population growth (annual %),SP.POP.GROW,India,IND,2.03655878384666,1.99981446703907,1.967829193272,1.94197883800365,1.91978270262072,1.89839514985975,1.87418828762071,1.84549682251953,1.81090103332074,1.7721144435853,1.73217695125204,1.69296472529366,1.65386818689212,1.61537731932809,1.57722142926792,1.54025760745955,1.50293390579442,1.46290068776241,1.41937534698082,1.37435100597576,1.32840109681551,1.28583203721824,1.25119062623581,1.22673029572789,..
Population growth (annual %),SP.POP.GROW,Indonesia,IDN,1.73636677594065,1.69045527916582,1.64338647213499,1.59387944129692,1.5441341940692,1.49606531461805,1.45353947992928,1.4193047312923,1.39510126421569,1.37863001869124,1.36525591829538,1.35280821255056,1.34289298332979,1.33498575316173,1.32858112750782,1.32127216342416,1.31419027974633,1.31035136517193,1.31037337728258,1.31145530944907,1.31374733349501,1.31061001922409,1.29398294440884,1.26019335881402,..
Population growth (annual %),SP.POP.GROW,"Iran, Islamic Rep.",IRN,1.97233657239317,1.4591726315865,1.16599164481451,1.16545253622875,1.36430177958877,1.62469819259774,1.80952065673529,1.88827998983555,1.81364690829387,1.63778678505771,1.45133513295422,1.31433734664049,1.21188470139877,1.16056966052114,1.14765840388074,1.13588716834407,1.1184531938473,1.12281981982068,1.15186928566077,1.19546874071165,1.24595209169878,1.28539455042622,1.2986599135366,1.27654529687566,..
Population growth (annual %),SP.POP.GROW,Iraq,IRQ,2.71450766100321,2.87202480667619,2.99669908597446,3.07501322024162,3.11555705276128,3.15390543531555,3.18357713260753,3.16681874680635,3.09792401952449,2.99778492349905,2.90159162232508,2.82371415495757,2.75272088731653,2.69251864951445,2.64881444256633,2.58819473684522,2.54917715972189,2.60273369205482,2.76822668415027,2.99467138399541,3.00616077841971,3.00616064753757,3.00615945116853,3.00616083391248,..
Population growth (annual %),SP.POP.GROW,Ireland,IRL,0.574927781205802,0.6822567779864,0.499840487112985,0.394187638653739,0.512695055318523,0.791271346994459,1.00281473521859,1.04307683611147,1.12729955649471,1.33304266586712,1.59215149039299,1.68514885730282,1.62895096193019,1.82831381790901,2.17870301355631,2.69600564359576,2.89096000464164,2.03870801117202,1.01566327592341,0.544884384079014,0.364213883502402,0.220500758776072,0.248160454124521,0.313212277361193,..
Population growth (annual %),SP.POP.GROW,Isle of Man,IMY,0.921613318466458,0.482186090535574,0.2521150979649,0.335167757834283,0.632354946157281,0.989806812747389,1.25141358835286,1.39371328398382,1.36137760539882,1.21427958252696,1.03877525569548,0.910694697572539,0.83538850534411,0.833490522940125,0.886361057616647,0.947639558853675,0.986365833910429,0.999698579647929,0.975441477523365,0.92807814320535,0.876059346830466,0.831152939827935,0.793078976443591,0.766181328474289,..
Population growth (annual %),SP.POP.GROW,Israel,ISR,6.01700878321945,3.45546689873163,2.6580917791605,2.58926284874797,2.66828695661805,2.61650594252757,2.49839504329334,2.28687869043162,2.54643388659354,2.64233191305756,2.35711729946802,2.01405839404727,1.80551975888109,1.76762364154994,1.76289766113006,1.76780587358185,1.7761008691798,1.7765791059698,2.39020733801215,1.82675240987847,1.84807786159597,1.84615132126711,1.86605289478673,1.91467495311992,..
Population growth (annual %),SP.POP.GROW,Italy,ITA,0.0692311889532843,0.0679244330808808,0.061135853002924,0.0203720739457194,0.00158856230917393,0.0281044080072756,0.05290695026061,0.0287740158774372,0.0168208444553697,0.045303631138613,0.0561676014374784,0.148916429490753,0.444507312655549,0.647182705470772,0.491389107503214,0.30055968851778,0.504933687397673,0.662469252941527,0.455613449577732,0.30759122234095,0.171978290995717,0.269541239520996,1.1592511168095,1.81371421076964,..
Population growth (annual %),SP.POP.GROW,Jamaica,JAM,0.668970781580951,0.704152721692614,0.739302242238444,0.774453955353142,0.809639722481982,1.19935152054073,0.957423582232932,0.892234307674963,0.682472520228741,0.584856106136206,0.622414758672096,0.371475422719424,0.360385645781878,0.359395234376269,0.358335172561952,0.356490327871357,0.355148869499034,0.354415991068583,0.353127024803244,0.35136413914839,0.334430480016301,0.294657238442507,0.255563077416377,0.239809415391168,..
Population growth (annual %),SP.POP.GROW,Japan,JPN,0.310355945838531,0.248237080928634,0.246819412580702,0.340685788662686,0.381789601137122,0.253188880298405,0.238271217591483,0.271729610231193,0.182586374140107,0.167275578113187,0.240952587521069,0.232527187105684,0.213980948779682,0.0336622582725446,0.00939209655766336,0.0633735894181335,0.114908847726211,0.0484253945978966,-0.0124946312294096,0.0179605415195644,-0.197526883816496,-0.200320558786153,-0.174866975766575,-0.162550165733791,..
Population growth (annual %),SP.POP.GROW,Jordan,JOR,11.1806572094902,5.1674039948356,4.53016325220404,3.89154162496736,3.24640912150087,3.05188004646731,2.71427313935409,2.66445602224457,2.50986779297262,2.46926125903714,2.47078659098754,2.43105895006161,2.47022950539776,2.4106772885812,2.26156727903902,2.28382996547702,2.23283367391544,2.18406514994206,2.20502908764068,2.19053989269163,2.20831743198699,2.19226317027572,2.22266154146171,2.25003752532381,..
Population growth (annual %),SP.POP.GROW,Kazakhstan,KAZ,0.625030618420529,-0.0693532435235985,-0.66327745001833,-1.4508536188254,-1.75225901136482,-1.51455806421477,-1.57996417807395,-1.72609432072944,-0.952509234342492,-0.300549816049332,-0.170069526322763,0.00412554539450457,0.336402206443588,0.694922852561685,0.888891381801271,1.05766477616907,1.14385776599026,1.21836560954818,2.6362526526466,1.41224046867424,1.4296594023764,1.40835255679721,1.44178547815293,1.47906871521046,..
Population growth (annual %),SP.POP.GROW,Kenya,KEN,3.30505240740163,3.23050813888222,3.12675151117489,2.98824750026849,2.83431374347136,2.67813648821155,2.55013830398534,2.47370205488608,2.46104625611545,2.49195436628112,2.53460701577321,2.56755382923243,2.59392359711063,2.60759015336192,2.61263095844516,2.61611703580484,2.62340360343307,2.63318011601013,2.64623204882054,2.65932150939887,2.67089672851356,2.67520666311141,2.66703706290682,2.64412139590371,..
Population growth (annual %),SP.POP.GROW,Kiribati,KIR,1.76174402324402,1.44811954659057,1.26118818422824,1.24939287614208,1.36400195056828,1.50672564547529,1.61288750038804,1.68910820357905,1.71771431997193,1.71714450680799,1.70562796685986,1.71481271994057,1.75792537286908,1.84248149740836,1.95113203166679,2.06668091172546,2.15470614455449,2.18445940691998,2.13974787312035,2.04914312195408,1.94304506661806,1.8535001135717,1.78845093347681,1.75883701548005,..
Population growth (annual %),SP.POP.GROW,"Korea, Dem. Rep.",PRK,1.55196530394322,1.58594646734754,1.56248089956937,1.46474962616467,1.31875824966774,1.15505605987589,1.01369825269084,0.913763950629588,0.872816618216003,0.872751473182946,0.885824423382497,0.884021295675137,0.861384115455979,0.807518431473291,0.733484390214466,0.655349543632942,0.590860946054378,0.54547499129876,0.526486162789374,0.526679799811265,0.53266168255244,0.534447145608194,0.533043995247782,0.525083325252246,..
Population growth (annual %),SP.POP.GROW,"Korea, Rep.",KOR,0.989785981821526,1.03916135557339,1.01582143742509,1.00615724501748,1.00620085457685,0.952779421852704,0.937713808920155,0.72186501759031,0.710794593061376,0.836180864297766,0.740212672199448,0.557631008580806,0.496708812446254,0.375613356428343,0.205166578077185,0.484653200790179,0.465519940804227,0.719755307065419,0.475570548624524,0.46317646985843,0.744180714074818,0.450977410550375,0.429494122423308,0.40595970701192,..
Population growth (annual %),SP.POP.GROW,Kosovo,KSV,1.91495213328607,1.77550356025901,1.69365095308983,1.61538091124535,1.58970064099995,1.46773672019747,1.30279285329282,-5.92473348536059,-10.9551494210987,-3.58212764518173,0.0678593232934242,0.0679307931245331,0.0678846785222277,0.0678386264869726,0.0679098853744036,0.803200285953362,0.803261832927916,0.803213477569189,0.803171844793122,0.803248961277754,0.856666570139979,0.79212751139101,0.712996114943488,0.276387564286183,..
Population growth (annual %),SP.POP.GROW,Kuwait,KWT,-2.544295522676,..,..,..,..,0.0534361437072361,2.90920899979606,4.63462697766062,4.80310165795914,4.03573807242671,3.09003401464579,2.58893091807286,2.599242362616,3.30135273078538,4.39172793149143,5.41250686592079,6.05259006639494,6.35999127199552,6.3012682834343,6.00208806513315,5.70778411626555,5.41975088763288,4.96612225573197,4.3408509000704,..
Population growth (annual %),SP.POP.GROW,Kyrgyz Republic,KGZ,1.63530770758668,1.1538161192326,0.028786218243318,-0.0354303686250107,0.998300395950931,1.48008970426178,1.45850217538744,1.53403815421676,1.48607226256731,1.19112592398474,0.948856613551314,0.917899316903102,1.0484449238834,1.21010542490902,1.12786445855189,1.07505129401544,0.953586964300523,0.950220144755314,1.20726564406139,1.19286442880631,1.21689072909974,1.66523655939962,1.98473866725772,1.98382797777331,..
Population growth (annual %),SP.POP.GROW,Lao PDR,LAO,2.87070255100788,2.8286650481008,2.73552981905291,2.58440738130213,2.39768772679747,2.20953918302753,2.04003881593285,1.88429541697813,1.7490621513361,1.6354982297455,1.51981364343551,1.4210673603506,1.38366302902655,1.42183801663343,1.51035333110262,1.61996331013693,1.71158821418311,1.76565881169766,1.76605299367049,1.73024489265388,1.68470261925247,1.65332954398466,1.63850617721938,1.64767691845082,..
Population growth (annual %),SP.POP.GROW,Latvia,LVA,-0.473114694040671,-1.37679506583504,-1.97193209570356,-1.67382870075107,-1.42581081215727,-1.12637509582344,-0.996762288757542,-0.942918937122207,-0.813961203872195,-0.963935407092365,-1.29148694354873,-1.1618382239436,-0.966400801237561,-1.09131295557421,-1.08057145691172,-0.91727295748817,-0.816175506582982,-1.0509395443743,-1.65102496759116,-2.08130508988111,-1.82076700208005,-1.24035915329271,-1.07103480329077,-1.11397660288086,..
Population growth (annual %),SP.POP.GROW,Lebanon,LBN,1.8130483805891,2.48992966976997,2.76088572042907,2.511744229102,1.95607041164174,1.23086945135139,0.704454717668899,0.685590581223651,1.36195952715618,2.46315628927655,3.77573846236588,4.73642793104688,4.94603668542735,4.27858168877176,3.14909738262124,1.74486823820857,0.697211667760719,0.584834881589615,1.74535504770857,3.64909276370733,1.17998667482316,1.17996264486895,1.1799783345826,1.17998601933863,..
Population growth (annual %),SP.POP.GROW,Lesotho,LSO,1.88296503341735,1.97436056936539,1.97387364411065,1.85222711737672,1.65030928992772,1.4365840284196,1.25635013545424,1.10049141083137,0.983220544391713,0.897984743360904,0.818951524210496,0.745230262962067,0.702384802645942,0.696125955225036,0.719253229562831,0.750147910523112,0.785989470917916,0.842094159847964,0.919552626821296,1.00840669774704,1.10617182786508,1.1921571529919,1.242893485768,1.24688597973456,..
Population growth (annual %),SP.POP.GROW,Liberia,LBR,-1.76629952335373,-1.82620201143095,-1.10647393146507,0.63589877866553,2.96542719629349,5.51274028083301,7.34433209599307,7.8358295698831,6.93392946194949,5.33390129190901,3.6264965366744,2.36945512202116,1.72885363773388,1.91549026370398,2.6384344512852,3.45714628341737,3.98286875901226,4.18247232809467,3.9693079298147,3.50938283026714,3.02562505514441,2.67451548898469,2.44092428015426,2.36740833674657,..
Population growth (annual %),SP.POP.GROW,Libya,LBY,2.26566676368868,2.14609764000086,2.04820619870845,1.97431408795829,1.91887042747311,1.87217996958034,1.8294760637215,1.79340518204105,1.7626849545887,1.73589910707754,1.69133999595537,1.64507095584109,1.63247737430457,1.66295835947187,1.7092287677969,1.80393956628769,1.85574346634514,1.73350185187625,1.38925474654281,0.914152218794033,0.365690416625022,-0.083502662134347,-0.277559485854916,-0.111824621865494,..
Population growth (annual %),SP.POP.GROW,Liechtenstein,LIE,1.26522705484462,1.33758434667507,1.40686219172004,1.47300543418871,1.52949156314831,1.58948005307497,1.63058275620416,1.60442077731788,1.49082515746393,1.32780778795212,1.13826010496865,0.98141436275841,0.864031149640601,0.810356022515825,0.815319766905317,0.825801558317967,0.821860319521214,0.815160798971529,0.789129225769108,0.75263221904827,0.716908018776181,0.692780427346098,0.674515973143438,0.661951129529111,..
Population growth (annual %),SP.POP.GROW,Lithuania,LTU,0.170116869352429,-0.108586324904251,-0.474107542700159,-0.694003962919015,-0.769728017770742,-0.760343408174495,-0.737830358066631,-0.724436206600195,-0.709489234071613,-0.703385440488978,-0.824008723044179,-0.802765710748508,-0.812278097406687,-1.12299127483243,-1.62840112593427,-1.59637831830094,-1.187947957259,-1.02848317546539,-1.11034575437238,-2.09694341985475,-2.25846389882827,-1.34120198821595,-1.01200736818103,-0.963688184350911,..
Population growth (annual %),SP.POP.GROW,Luxembourg,LUX,1.33968316953886,1.32834757125223,1.34238702924688,1.36184013740089,1.40474246355929,1.36114394109864,1.25350248369427,1.24387080269218,1.35062128530242,1.34408299573143,1.19045634528707,1.04766081596443,1.21520087964639,1.42133256471314,1.53005466340868,1.59505191774492,1.54438684650549,1.78749663225793,1.85177523043645,1.8254058035237,2.22266050326725,2.40154189982875,2.31117625275217,2.31292952366768,..
Population growth (annual %),SP.POP.GROW,"Macao SAR, China",MAC,2.67397884153434,2.22548704692085,1.8987513963464,1.73582929604118,1.689649203067,1.68526677622262,1.66413143598269,1.6318767219872,1.5725374922339,1.50675559111527,1.42095161473473,1.3805579555738,1.46963531489456,1.72108416930952,2.06540434792454,2.44326553039173,2.73345211744518,2.84974937409261,2.74757994855613,2.50403459953056,2.22998435219836,2.00668604374158,1.82858644359416,1.72050632642515,..
Population growth (annual %),SP.POP.GROW,"Macedonia, FYR",MKD,-0.389943488348586,-0.576222798753738,-0.614366827820963,-0.446764384537873,-0.134076494830529,0.243312294566104,0.562271827364245,0.753597707659695,0.759115243793334,0.632647016014268,0.472725737010226,0.351629418093401,0.259336347066915,0.219525686957198,0.218065828579394,0.216907520920129,0.199914333272122,0.186963141304943,0.177629351748513,0.17096290028784,0.166895571098608,0.16357298821843,0.158046762675986,0.148595744777241,..
Population growth (annual %),SP.POP.GROW,Madagascar,MDG,3.00725837975227,3.0267146789358,3.05121321560532,3.08306530842059,3.11642038159439,3.14726758102401,3.16625641405286,3.1665706775697,3.14517672496077,3.10912415883058,3.07057973781428,3.03471726242472,2.99743722402631,2.96001100158472,2.92377010681788,2.88697413303104,2.85329573143525,2.82867563574674,2.81499417901862,2.80871214989894,2.80353927700421,2.79671093972952,2.79036696180651,2.7838697365537,..
Population growth (annual %),SP.POP.GROW,Malawi,MWI,2.05339332152849,0.816290346622528,0.151873920510056,0.288077676694657,0.994461763788033,1.85541283822371,2.50323079033484,2.91159026479621,2.97501710473137,2.81491855186811,2.63266947448813,2.55082491705561,2.52739600643926,2.58926035780481,2.70516773447729,2.81947347432073,2.90124050958871,2.96553708573642,3.00645370328541,3.02968165411432,3.04717065399632,3.06305957030848,3.07130675717997,3.07228772774889,..
Population growth (annual %),SP.POP.GROW,Malaysia,MYS,2.70181878831004,2.61057193101677,2.55022744551176,2.532187888453,2.53795526134352,2.55100646809945,2.54137954013875,2.49073170725972,2.38849323812442,2.25475680320665,2.1132763204192,1.99089661376297,1.89749032958236,1.84303881206373,1.8154803059925,1.79386841241951,1.76463062525588,1.73128406336112,1.69020143628119,1.64391923889796,1.59978801919266,1.55909296321426,1.51636476890444,1.47095241053325,..
